+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121
ADD: [(1,83,5.0)]

DROP: [(1,88,5.831), (83,112,3.0), (86,83,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18103 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1067.681

Lista tabu: [((1,88,5.831),5), ((83,112,3.0),5), ((86,83,6.325),5), ((1,83,5.0),3), ((33,29,2.828),1), ((32,35,3.0),1), ((31,32,2.0),1), ((78,77,2.828),2), ((74,69,5.0),2), ((72,75,2.236),2), ((72,77,5.0),1), ((101,97,6.325),3), ((94,95,2.0),3), ((94,101,7.28),2), ((28,34,3.606),4), ((33,29,2.828),4), ((28,33,6.325),3), ((27,24,2.236),5), ((32,35,3.0),5), ((31,32,2.0),5), ((32,24,7.211),4), ((103,102,2.236),6), ((101,97,6.325),6), ((101,103,6.708),5), ((73,79,4.123),7), ((78,77,2.828),7), ((79,77,5.385),6), ((54,56,2.828),8), ((59,61,3.606),8), ((57,59,3.606),8), ((59,54,5.0),7), ((73,79,4.123),9), ((74,69,5.0),9), ((79,69,8.0),8), ((25,28,3.0),10), ((32,35,3.0),10), ((28,35,5.385),9), ((79,81,4.472),11), ((80,78,4.123),11), ((73,79,4.123),11), ((81,73,8.062),10), ((45,42,3.162),12), ((43,44,6.0),12), ((40,43,3.0),12), ((43,45,5.0),11)]

ADD: [(43,46,6.708)]

DROP: [(39,46,10.0), (40,43,3.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18126 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1065.897

Lista tabu: [((104,105,2.828),1), ((101,97,6.325),1), ((100,101,2.236),1), ((17,20,3.0),2), ((23,25,1.0),2), ((26,23,2.236),2), ((23,17,5.831),1), ((85,86,3.162),3), ((90,92,2.0),3), ((93,90,1.0),3), ((90,85,5.099),2), ((48,47,2.0),4), ((49,52,5.385),4), ((46,49,4.472),4), ((47,49,6.0),3), ((85,86,3.162),5), ((87,1,6.403),5), ((112,87,1.0),5), ((87,85,5.831),4), ((51,50,5.0),6), ((47,45,2.0),6), ((48,47,2.0),6), ((51,47,6.403),5), ((32,35,3.0),7), ((36,33,1.414),7), ((30,36,8.602),7), ((36,35,3.606),6), ((33,29,2.828),8), ((32,35,3.0),8), ((31,32,2.0),8), ((32,29,2.828),7), ((31,32,2.0),9), ((29,27,5.0),9), ((33,29,2.828),9), ((31,29,4.472),8), ((35,37,2.0),10), ((34,31,2.236),10), ((28,34,3.606),10), ((34,37,6.325),9), ((58,55,2.236),11), ((56,57,4.0),11), ((54,56,2.828),11), ((56,58,5.385),10), ((1,83,5.0),12), ((88,93,3.162),12), ((1,88,5.831),11)]

ADD: [(119,19,1.414)]

DROP: [(115,119,2.0), (109,19,5.0), (19,114,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18135 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.045

Lista tabu: [((35,37,2.0),1), ((34,31,2.236),1), ((28,34,3.606),1), ((58,55,2.236),2), ((56,57,4.0),2), ((54,56,2.828),2), ((56,58,5.385),1), ((1,83,5.0),3), ((88,93,3.162),3), ((1,88,5.831),2), ((115,119,2.0),12), ((109,19,5.0),12), ((19,114,7.81),12), ((119,19,1.414),10), ((102,100,2.236),5), ((117,104,5.831),5), ((102,117,7.616),4), ((93,90,1.0),6), ((90,92,2.0),6), ((97,94,1.0),6), ((94,95,2.0),6), ((90,97,5.385),5), ((55,53,2.236),7), ((59,61,3.606),7), ((57,59,3.606),7), ((59,53,7.211),6), ((14,15,2.236),8), ((11,10,1.414),8), ((14,11,6.083),7), ((1,83,5.0),9), ((88,93,3.162),9), ((1,88,5.831),8), ((27,24,2.236),10), ((21,22,3.0),10), ((22,24,4.472),9), ((83,88,5.385),11), ((86,112,3.606),11), ((83,86,6.325),10), ((108,107,3.162),12), ((106,121,9.0),12), ((108,106,4.472),11)]

ADD: [(85,118,2.236)]

DROP: [(118,113,3.162), (85,86,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18224 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.094

Lista tabu: [((92,91,1.414),1), ((91,115,4.472),1), ((97,94,1.0),1), ((94,95,2.0),1), ((32,35,3.0),2), ((36,33,1.414),2), ((35,33,5.0),1), ((31,32,2.0),3), ((33,29,2.828),3), ((31,33,6.0),2), ((1,18,73.062),4), ((21,22,3.0),4), ((24,21,2.236),4), ((18,21,3.606),3), ((51,50,5.0),5), ((45,42,3.162),5), ((45,51,8.062),4), ((92,91,1.414),6), ((118,85,2.236),6), ((118,92,8.062),5), ((32,35,3.0),7), ((36,33,1.414),7), ((30,36,8.602),7), ((36,35,3.606),6), ((84,118,3.606),8), ((86,112,3.606),8), ((113,86,2.236),8), ((86,84,8.246),7), ((15,16,3.0),9), ((11,10,1.414),9), ((11,15,5.831),8), ((25,28,3.0),10), ((24,21,2.236),10), ((27,24,2.236),10), ((25,24,6.083),9), ((72,75,2.236),11), ((74,69,5.0),11), ((77,74,2.0),11), ((72,74,3.606),10), ((6,5,2.236),12), ((4,2,7.211),12), ((5,2,8.062),11)]

ADD: [(43,42,3.0)]

DROP: [(42,40,4.243), (43,46,6.708), (44,43,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18270 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.336

Lista tabu: [((103,102,2.236),1), ((108,107,3.162),1), ((83,88,5.385),2), ((113,86,2.236),2), ((83,113,6.403),1), ((25,28,3.0),3), ((36,33,1.414),3), ((30,36,8.602),3), ((25,36,7.81),2), ((19,119,1.414),4), ((85,113,2.236),4), ((118,85,2.236),4), ((85,119,8.0),3), ((92,91,1.414),5), ((91,115,4.472),5), ((97,94,1.0),5), ((94,95,2.0),5), ((91,95,5.099),4), ((75,76,2.0),6), ((73,79,4.123),6), ((78,77,2.828),6), ((76,78,5.657),5), ((42,43,3.0),7), ((48,47,2.0),7), ((50,48,2.828),7), ((48,43,5.385),6), ((102,100,2.236),8), ((108,107,3.162),8), ((102,108,5.385),7), ((88,93,3.162),9), ((90,92,2.0),9), ((92,93,2.236),8), ((20,26,3.162),10), ((24,21,2.236),10), ((26,21,5.831),9), ((101,97,6.325),11), ((107,106,1.414),11), ((97,106,7.81),10), ((92,91,1.414),12), ((86,112,3.606),12), ((113,86,2.236),12), ((86,91,5.099),11)]

ADD: [(101,104,4.472)]

DROP: [(117,104,5.831), (101,97,6.325), (100,101,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18280 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1052.379

Lista tabu: [((101,97,6.325),1), ((107,106,1.414),1), ((92,91,1.414),2), ((86,112,3.606),2), ((113,86,2.236),2), ((86,91,5.099),1), ((117,104,5.831),11), ((101,97,6.325),11), ((100,101,2.236),11), ((101,104,4.472),9), ((28,34,3.606),4), ((26,23,2.236),4), ((20,26,3.162),4), ((26,34,7.211),3), ((33,29,2.828),5), ((32,35,3.0),5), ((31,32,2.0),5), ((32,29,2.828),4), ((72,75,2.236),6), ((74,69,5.0),6), ((75,69,8.062),5), ((88,93,3.162),7), ((90,92,2.0),7), ((92,93,2.236),6), ((108,107,3.162),8), ((101,104,4.472),8), ((117,101,3.162),8), ((101,107,7.0),7), ((101,104,4.472),9), ((100,97,5.0),9), ((102,100,2.236),9), ((100,101,2.236),8), ((78,77,2.828),10), ((74,69,5.0),10), ((74,78,4.472),9), ((48,47,2.0),11), ((49,52,5.385),11), ((46,49,4.472),11), ((49,47,6.0),10), ((25,28,3.0),12), ((26,23,2.236),12), ((20,26,3.162),12), ((28,26,3.606),11)]

ADD: [(83,87,4.0)]

DROP: [(83,88,5.385), (87,1,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18331 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1052.108

Lista tabu: [((90,93,1.0),1), ((87,112,1.0),1), ((83,87,4.0),1), ((1,18,73.062),2), ((21,22,3.0),2), ((18,22,5.831),1), ((41,44,5.0),3), ((46,49,4.472),3), ((44,49,6.403),2), ((18,17,2.0),4), ((21,22,3.0),4), ((17,22,7.616),3), ((28,34,3.606),5), ((26,23,2.236),5), ((20,26,3.162),5), ((26,34,7.211),4), ((3,89,41.437),6), ((89,1,3.162),6), ((96,103,3.0),6), ((89,103,7.81),5), ((117,101,3.162),7), ((105,108,2.236),7), ((104,105,2.828),7), ((105,117,7.071),6), ((102,100,2.236),8), ((105,108,2.236),8), ((104,105,2.828),8), ((102,105,4.0),7), ((59,61,3.606),9), ((63,62,2.0),9), ((61,62,6.708),8), ((1,111,20.616),10), ((111,41,55.227),10), ((116,117,7.81),10), ((111,117,5.385),9), ((103,102,2.236),11), ((108,107,3.162),11), ((102,107,3.606),10), ((85,118,2.236),12), ((87,112,1.0),12), ((83,87,4.0),12), ((118,87,7.28),11)]

ADD: [(56,59,2.236)]

DROP: [(56,57,4.0), (59,61,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18335 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.33

Lista tabu: [((28,34,3.606),1), ((26,23,2.236),1), ((20,26,3.162),1), ((3,89,41.437),2), ((89,1,3.162),2), ((96,103,3.0),2), ((89,103,7.81),1), ((117,101,3.162),3), ((105,108,2.236),3), ((104,105,2.828),3), ((105,117,7.071),2), ((102,100,2.236),4), ((105,108,2.236),4), ((104,105,2.828),4), ((102,105,4.0),3), ((59,61,3.606),5), ((63,62,2.0),5), ((61,62,6.708),4), ((1,111,20.616),6), ((111,41,55.227),6), ((116,117,7.81),6), ((111,117,5.385),5), ((103,102,2.236),7), ((108,107,3.162),7), ((102,107,3.606),6), ((85,118,2.236),8), ((87,112,1.0),8), ((83,87,4.0),8), ((118,87,7.28),7), ((56,57,4.0),17), ((59,61,3.606),17), ((56,59,2.236),15), ((93,88,3.162),10), ((87,112,1.0),10), ((83,87,4.0),10), ((93,87,4.123),9), ((100,97,5.0),11), ((94,95,2.0),11), ((95,97,2.236),10), ((108,107,3.162),12), ((104,105,2.828),12), ((101,104,4.472),12), ((107,104,6.403),11)]

ADD: [(82,112,5.831)]

DROP: [(87,112,1.0), (112,86,3.606), (82,96,11.662)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18635 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 11 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18640 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1191.787

Lista tabu: [((60,58,4.243),8), ((59,57,3.606),8), ((56,59,2.236),8), ((60,59,9.487),7), ((20,26,3.162),9), ((18,17,2.0),9), ((1,18,73.062),9), ((26,18,6.708),8), ((101,97,6.325),10), ((94,95,2.0),10), ((96,103,3.0),10), ((96,97,4.0),9), ((54,56,2.828),11), ((63,62,2.0),11), ((56,62,8.544),10), ((20,26,3.162),12), ((32,35,3.0),12), ((31,32,2.0),12), ((20,32,8.062),11)]

ADD: [(39,42,3.162)]

DROP: [(39,40,2.0), (42,111,59.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18676 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1191.516

Lista tabu: [((26,23,2.236),1), ((29,27,5.0),1), ((88,93,3.162),2), ((120,82,7.071),2), ((82,88,8.602),1), ((1,99,22.361),3), ((99,69,32.016),3), ((116,117,7.81),3), ((117,104,5.831),3), ((99,116,9.0),2), ((61,64,3.162),4), ((67,65,5.831),4), ((61,67,9.055),3), ((21,22,3.0),5), ((33,29,2.828),5), ((36,33,1.414),5), ((33,22,8.944),4), ((69,74,5.0),6), ((75,76,2.0),6), ((79,75,4.123),6), ((75,69,8.062),5), ((54,56,2.828),7), ((57,59,3.606),7), ((54,57,6.325),6), ((39,42,3.162),8), ((40,111,56.143),8), ((46,40,8.485),8), ((42,40,4.243),7), ((22,110,49.739),9), ((110,1,24.042),9), ((91,115,4.472),9), ((115,119,2.0),9), ((110,119,8.544),8), ((117,104,5.831),10), ((105,108,2.236),10), ((105,117,7.071),9), ((17,20,3.0),11), ((26,23,2.236),11), ((17,26,6.083),10), ((85,83,8.602),12), ((112,87,1.0),12), ((92,91,1.414),12), ((91,112,8.062),11)]

ADD: [(56,59,2.236)]

DROP: [(56,57,4.0), (59,61,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18720 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1189.488

Lista tabu: [((1,54,82.298),1), ((55,53,2.236),1), ((33,29,2.828),2), ((26,23,2.236),2), ((20,26,3.162),2), ((26,33,6.403),1), ((28,34,3.606),3), ((31,32,2.0),3), ((35,37,2.0),3), ((37,31,5.0),2), ((72,71,9.055),4), ((70,68,2.828),4), ((70,72,9.055),3), ((1,38,76.105),5), ((39,42,3.162),5), ((42,38,3.606),4), ((101,97,6.325),6), ((95,98,3.162),6), ((95,101,7.0),5), ((25,28,3.0),7), ((33,29,2.828),7), ((25,33,7.81),6), ((91,115,4.472),8), ((109,19,5.0),8), ((109,91,9.22),7), ((26,23,2.236),9), ((29,27,5.0),9), ((23,27,8.062),8), ((90,92,2.0),10), ((86,113,2.236),10), ((118,86,5.0),10), ((92,86,4.472),9), ((12,11,1.414),11), ((5,4,1.0),11), ((6,5,2.236),11), ((12,5,3.0),10), ((103,102,2.236),12), ((94,95,2.0),12), ((102,95,6.403),11)]

ADD: [(86,96,7.0)]

DROP: [(118,86,5.0), (86,113,2.236), (82,96,11.662)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18732 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1188.118

Lista tabu: [((118,86,5.0),9), ((86,113,2.236),9), ((82,96,11.662),9), ((86,96,7.0),7), ((79,75,4.123),2), ((74,77,2.0),2), ((69,74,5.0),2), ((79,74,6.403),1), ((31,32,2.0),3), ((33,29,2.828),3), ((31,33,6.0),2), ((14,15,2.236),4), ((10,8,2.236),4), ((11,10,1.414),4), ((14,10,5.385),3), ((90,92,2.0),5), ((103,102,2.236),5), ((90,102,9.0),4), ((95,98,3.162),6), ((116,117,7.81),6), ((98,117,7.0),5), ((26,23,2.236),7), ((24,21,2.236),7), ((27,24,2.236),7), ((23,24,6.0),6), ((13,14,7.071),8), ((15,16,3.0),8), ((13,15,8.544),7), ((65,63,2.236),9), ((59,57,3.606),9), ((56,59,2.236),9), ((59,63,6.325),8), ((1,88,5.831),10), ((88,93,3.162),10), ((85,83,8.602),10), ((83,112,3.0),10), ((83,93,8.062),9), ((65,63,2.236),11), ((58,55,2.236),11), ((65,58,9.22),10), ((34,31,2.236),12), ((32,35,3.0),12), ((31,35,3.606),11)]

ADD: [(75,72,2.236)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18786 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1178.313

Lista tabu: [((101,97,6.325),1), ((94,95,2.0),1), ((104,105,2.828),1), ((90,92,2.0),2), ((91,115,4.472),2), ((90,91,3.162),1), ((36,33,1.414),3), ((26,23,2.236),3), ((20,26,3.162),3), ((26,36,6.708),2), ((1,18,73.062),4), ((27,24,2.236),4), ((29,27,5.0),4), ((18,27,6.708),3), ((56,59,2.236),5), ((62,66,2.828),5), ((63,62,2.0),5), ((56,62,8.544),4), ((82,86,6.708),6), ((86,96,7.0),6), ((92,91,1.414),6), ((91,86,5.099),5), ((2,3,2.0),7), ((3,89,41.437),7), ((107,106,1.414),7), ((106,121,9.0),7), ((89,106,8.544),6), ((21,22,3.0),8), ((27,24,2.236),8), ((29,27,5.0),8), ((22,27,3.606),7), ((90,92,2.0),9), ((103,102,2.236),9), ((90,102,9.0),8), ((25,28,3.0),10), ((32,35,3.0),10), ((28,35,5.385),9), ((20,26,3.162),11), ((29,27,5.0),11), ((20,29,6.083),10), ((75,76,2.0),12), ((80,78,4.123),12), ((75,80,8.062),11)]

ADD: [(41,46,7.616)]

DROP: [(49,46,4.472), (46,40,8.485), (41,43,9.849), (43,44,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18788 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1177.152

Lista tabu: [((36,33,1.414),1), ((26,23,2.236),1), ((20,26,3.162),1), ((1,18,73.062),2), ((27,24,2.236),2), ((29,27,5.0),2), ((18,27,6.708),1), ((56,59,2.236),3), ((62,66,2.828),3), ((63,62,2.0),3), ((56,62,8.544),2), ((82,86,6.708),4), ((86,96,7.0),4), ((92,91,1.414),4), ((91,86,5.099),3), ((2,3,2.0),5), ((3,89,41.437),5), ((107,106,1.414),5), ((106,121,9.0),5), ((89,106,8.544),4), ((21,22,3.0),6), ((27,24,2.236),6), ((29,27,5.0),6), ((22,27,3.606),5), ((90,92,2.0),7), ((103,102,2.236),7), ((90,102,9.0),6), ((25,28,3.0),8), ((32,35,3.0),8), ((28,35,5.385),7), ((20,26,3.162),9), ((29,27,5.0),9), ((20,29,6.083),8), ((75,76,2.0),10), ((80,78,4.123),10), ((75,80,8.062),9), ((49,46,4.472),19), ((46,40,8.485),19), ((41,43,9.849),19), ((43,44,6.0),19), ((41,46,7.616),17), ((30,36,8.602),12), ((27,24,2.236),12), ((36,24,7.071),11)]

ADD: [(86,83,6.325)]

DROP: [(82,86,6.708), (86,96,7.0), (85,83,8.602)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18798 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1175.394

Lista tabu: [((49,46,4.472),9), ((46,40,8.485),9), ((41,43,9.849),9), ((43,44,6.0),9), ((41,46,7.616),7), ((30,36,8.602),2), ((27,24,2.236),2), ((36,24,7.071),1), ((82,86,6.708),11), ((86,96,7.0),11), ((85,83,8.602),11), ((86,83,6.325),9), ((102,100,2.236),4), ((101,97,6.325),4), ((104,105,2.828),4), ((100,104,5.0),3), ((11,10,1.414),5), ((7,6,2.236),5), ((6,10,4.0),4), ((31,32,2.0),6), ((26,23,2.236),6), ((20,26,3.162),6), ((26,31,5.385),5), ((118,113,3.162),7), ((113,85,2.236),7), ((2,3,2.0),7), ((3,89,41.437),7), ((113,89,7.211),6), ((20,26,3.162),8), ((24,21,2.236),8), ((26,21,5.831),7), ((84,118,3.606),9), ((113,85,2.236),9), ((113,84,6.708),8), ((68,70,2.828),10), ((71,72,9.055),10), ((68,71,4.472),9), ((1,38,76.105),11), ((39,42,3.162),11), ((42,38,3.606),10), ((85,86,3.162),12), ((86,83,6.325),12), ((94,95,2.0),12), ((86,95,8.485),11)]

ADD: [(101,117,3.162)]

DROP: [(117,104,5.831), (101,97,6.325), (100,101,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18837 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1170.494

Lista tabu: [((1,88,5.831),1), ((112,87,1.0),1), ((101,104,4.472),2), ((100,97,5.0),2), ((102,100,2.236),2), ((100,101,2.236),1), ((92,91,1.414),3), ((87,1,6.403),3), ((112,87,1.0),3), ((87,91,7.071),2), ((101,104,4.472),4), ((106,121,9.0),4), ((101,106,8.062),3), ((26,23,2.236),5), ((25,28,3.0),5), ((33,29,2.828),5), ((23,33,8.485),4), ((75,76,2.0),6), ((79,81,4.472),6), ((81,76,8.062),5), ((16,12,2.236),7), ((14,15,2.236),7), ((13,14,7.071),7), ((12,14,5.0),6), ((48,50,2.828),8), ((52,49,5.385),8), ((49,50,6.325),7), ((20,26,3.162),9), ((24,21,2.236),9), ((27,24,2.236),9), ((26,24,4.123),8), ((63,62,2.0),10), ((58,55,2.236),10), ((62,55,8.062),9), ((79,81,4.472),11), ((80,78,4.123),11), ((79,80,4.472),10), ((75,76,2.0),12), ((73,79,4.123),12), ((73,75,2.0),11)]

ADD: [(86,87,2.828)]

DROP: [(86,83,6.325), (87,1,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18847 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1069.754

Lista tabu: [((79,81,4.472),1), ((80,78,4.123),1), ((75,76,2.0),2), ((73,79,4.123),2), ((73,75,2.0),1), ((86,83,6.325),11), ((87,1,6.403),11), ((86,87,2.828),9), ((33,29,2.828),4), ((32,35,3.0),4), ((31,32,2.0),4), ((32,29,2.828),3), ((1,120,7.071),5), ((106,121,9.0),5), ((1,106,6.403),4), ((64,67,6.0),6), ((65,63,2.236),6), ((63,67,7.81),5), ((48,50,2.828),7), ((49,43,5.385),7), ((50,43,8.062),6), ((37,30,8.544),8), ((29,27,5.0),8), ((37,29,5.0),7), ((17,20,3.0),9), ((21,22,3.0),9), ((20,22,7.0),8), ((20,26,3.162),10), ((18,17,2.0),10), ((1,18,73.062),10), ((26,18,6.708),9), ((1,88,5.831),11), ((93,90,1.0),11), ((1,93,8.944),10), ((26,23,2.236),12), ((31,32,2.0),12), ((23,32,6.325),11)]

ADD: [(116,111,4.0)]

DROP: [(40,111,56.143), (111,41,55.227), (116,117,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18856 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1067.97

Lista tabu: [((86,83,6.325),2), ((87,1,6.403),2), ((20,26,3.162),1), ((18,17,2.0),1), ((1,18,73.062),1), ((1,88,5.831),2), ((93,90,1.0),2), ((1,93,8.944),1), ((26,23,2.236),3), ((31,32,2.0),3), ((23,32,6.325),2), ((40,111,56.143),12), ((111,41,55.227),12), ((116,117,7.81),12), ((116,111,4.0),10), ((92,91,1.414),5), ((91,115,4.472),5), ((95,98,3.162),5), ((98,116,5.099),5), ((92,98,7.071),4), ((115,119,2.0),6), ((94,95,2.0),6), ((95,115,7.616),5), ((33,29,2.828),7), ((32,35,3.0),7), ((31,32,2.0),7), ((32,29,2.828),6), ((93,90,1.0),8), ((85,86,3.162),8), ((93,85,6.083),7), ((85,86,3.162),9), ((86,87,2.828),9), ((120,82,7.071),9), ((82,96,11.662),9), ((86,96,7.0),8), ((73,79,4.123),10), ((74,69,5.0),10), ((73,74,6.0),9), ((33,29,2.828),11), ((32,35,3.0),11), ((31,32,2.0),11), ((32,33,4.0),10), ((85,86,3.162),12), ((90,92,2.0),12), ((93,90,1.0),12), ((90,85,5.099),11)]

ADD: [(119,19,1.414)]

DROP: [(115,119,2.0), (109,19,5.0), (19,114,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18932 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1067.667

Lista tabu: [((20,26,3.162),1), ((29,27,5.0),1), ((28,34,3.606),2), ((29,27,5.0),2), ((33,29,2.828),2), ((34,29,6.708),1), ((25,28,3.0),3), ((32,35,3.0),3), ((28,35,5.385),2), ((78,77,2.828),4), ((75,76,2.0),4), ((72,75,2.236),4), ((75,78,4.472),3), ((60,58,4.243),5), ((63,62,2.0),5), ((65,63,2.236),5), ((63,58,7.211),4), ((95,98,3.162),6), ((101,104,4.472),6), ((117,101,3.162),6), ((95,101,7.0),5), ((120,82,7.071),7), ((82,96,11.662),7), ((87,112,1.0),7), ((112,83,3.0),7), ((96,112,5.831),6), ((28,34,3.606),8), ((36,33,1.414),8), ((30,36,8.602),8), ((28,36,5.831),7), ((60,58,4.243),9), ((55,53,2.236),9), ((53,58,4.0),8), ((33,29,2.828),10), ((32,35,3.0),10), ((31,32,2.0),10), ((32,33,4.0),9), ((93,90,1.0),11), ((112,83,3.0),11), ((90,83,8.0),10), ((28,34,3.606),12), ((32,35,3.0),12), ((35,34,4.472),11)]

ADD: [(44,43,6.0)]

DROP: [(43,40,3.0), (44,1,79.31)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 18934 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.35

