+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151
Lista tabu: [((86,99,3.162),1), ((60,38,4.123),1), ((62,94,6.0),2), ((94,93,4.472),2), ((1,6,20.616),2), ((94,6,6.708),1), ((137,66,8.062),3), ((72,67,9.434),3), ((72,137,6.083),2), ((103,34,5.0),4), ((82,130,6.708),4), ((130,34,6.403),3), ((97,100,2.236),5), ((100,105,0.0),5), ((1,6,20.616),5), ((6,100,6.403),4), ((38,98,5.099),6), ((96,97,4.243),6), ((95,96,3.162),6), ((96,38,6.403),5), ((93,118,5.099),7), ((118,1,14.422),7), ((105,60,2.236),7), ((60,118,6.083),6), ((41,54,6.708),8), ((54,1,4.472),8), ((113,59,7.81),8), ((59,54,5.099),7), ((106,27,5.0),9), ((27,150,3.606),9), ((1,139,10.0),9), ((27,139,5.0),8), ((77,29,9.434),10), ((29,1,6.325),10), ((1,139,10.0),10), ((139,29,4.472),9), ((95,96,3.162),11), ((98,88,4.243),11), ((38,98,5.099),11), ((95,98,6.083),10), ((87,17,6.325),12), ((17,62,4.472),12), ((141,45,10.0),12), ((45,142,3.162),12), ((17,142,3.0),11), ((4,78,2.828),13), ((78,117,2.236),13), ((13,151,6.325),13), ((151,78,6.708),12)]

ADD: [(99,38,1.414)]

DROP: [(86,99,3.162), (99,101,3.162), (60,38,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74461 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1102.997

Lista tabu: [((60,99,3.606),1), ((99,38,1.414),1), ((62,94,6.0),1), ((94,93,4.472),1), ((1,7,11.18),2), ((7,95,3.162),2), ((148,113,6.0),2), ((113,7,6.325),1), ((78,117,2.236),3), ((117,77,3.162),3), ((13,151,6.325),3), ((117,13,6.325),2), ((94,93,4.472),4), ((93,118,5.099),4), ((38,98,5.099),4), ((93,38,2.828),3), ((98,88,4.243),5), ((96,97,4.243),5), ((95,96,3.162),5), ((96,88,6.708),4), ((93,118,5.099),6), ((118,1,14.422),6), ((98,88,4.243),6), ((118,88,5.099),5), ((75,73,3.162),7), ((74,22,3.162),7), ((22,73,4.472),6), ((146,42,4.243),8), ((23,134,1.0),8), ((146,23,6.0),7), ((38,98,5.099),9), ((96,97,4.243),9), ((95,96,3.162),9), ((96,38,6.403),8), ((82,130,6.708),10), ((80,4,3.606),10), ((4,130,4.243),9), ((78,117,2.236),11), ((117,77,3.162),11), ((69,122,6.708),11), ((117,69,4.472),10), ((5,56,8.544),12), ((26,140,7.81),12), ((131,55,2.236),12), ((56,131,6.403),11), ((7,95,3.162),13), ((105,60,2.236),13), ((7,105,6.403),12)]

ADD: [(6,85,4.123)]

DROP: [(46,85,8.602), (85,18,6.083), (6,61,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74469 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1101.523

Lista tabu: [((38,98,5.099),1), ((96,97,4.243),1), ((95,96,3.162),1), ((82,130,6.708),2), ((80,4,3.606),2), ((4,130,4.243),1), ((78,117,2.236),3), ((117,77,3.162),3), ((69,122,6.708),3), ((117,69,4.472),2), ((5,56,8.544),4), ((26,140,7.81),4), ((131,55,2.236),4), ((56,131,6.403),3), ((7,95,3.162),5), ((105,60,2.236),5), ((7,105,6.403),4), ((46,85,8.602),15), ((85,18,6.083),15), ((6,61,4.472),15), ((6,85,4.123),13), ((93,118,5.099),7), ((118,1,14.422),7), ((105,60,2.236),7), ((60,118,6.083),6), ((4,78,2.828),8), ((78,117,2.236),8), ((13,151,6.325),8), ((151,78,6.708),7), ((97,100,2.236),9), ((60,99,3.606),9), ((99,100,5.099),8), ((112,51,7.81),10), ((1,139,10.0),10), ((139,112,6.708),9), ((1,6,20.616),11), ((85,61,6.708),11), ((61,119,1.0),11), ((61,6,4.472),10), ((1,106,7.071),12), ((106,27,5.0),12), ((59,1,9.055),12), ((59,106,5.657),11), ((7,95,3.162),13), ((96,97,4.243),13), ((96,7,6.0),12)]

ADD: [(84,61,4.243)]

DROP: [(84,126,7.071), (85,61,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74569 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 24 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74570 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1132.829

Lista tabu: [((66,72,10.296),13), ((67,104,9.487),13), ((72,104,6.403),12)]

ADD: [(71,102,4.0)]

DROP: [(71,2,8.062), (123,102,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74574 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1124.137

Lista tabu: [((66,72,10.296),9), ((67,104,9.487),9), ((72,104,6.403),8), ((71,2,8.062),19), ((123,102,7.071),19), ((71,102,4.0),17), ((35,136,8.544),11), ((36,137,4.0),11), ((137,136,6.083),10), ((60,105,2.236),12), ((99,38,1.414),12), ((92,99,4.472),12), ((105,99,5.099),11), ((97,7,4.243),13), ((98,118,2.828),13), ((118,97,6.403),12)]

ADD: [(41,54,6.708)]

DROP: [(1,54,4.472), (54,28,9.22), (41,1,11.18)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74584 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1107.21

Lista tabu: [((71,2,8.062),9), ((123,102,7.071),9), ((71,102,4.0),7), ((35,136,8.544),1), ((36,137,4.0),1), ((60,105,2.236),2), ((99,38,1.414),2), ((92,99,4.472),2), ((105,99,5.099),1), ((97,7,4.243),3), ((98,118,2.828),3), ((118,97,6.403),2), ((1,54,4.472),13), ((54,28,9.22),13), ((41,1,11.18),13), ((41,54,6.708),11), ((47,125,7.211),5), ((48,37,7.211),5), ((8,49,7.28),5), ((48,49,6.403),4), ((62,94,6.0),6), ((94,93,4.472),6), ((92,99,4.472),6), ((94,92,5.831),5), ((13,151,6.325),7), ((110,1,17.117),7), ((55,110,6.403),7), ((151,110,5.657),6), ((97,7,4.243),8), ((98,118,2.828),8), ((118,97,6.403),7), ((119,61,1.0),9), ((61,46,11.705),9), ((1,6,20.616),9), ((6,85,4.123),9), ((119,6,3.606),8), ((93,98,3.162),10), ((118,14,3.606),10), ((14,98,6.403),9), ((42,23,4.243),11), ((76,75,3.606),11), ((75,23,3.162),10), ((82,130,6.708),12), ((80,4,3.606),12), ((82,80,6.325),11), ((42,23,4.243),13), ((134,76,3.162),13), ((76,23,4.123),12)]

ADD: [(28,133,6.708)]

DROP: [(1,133,11.402), (133,59,20.1), (28,128,9.434)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74595 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1105.759

Lista tabu: [((1,54,4.472),2), ((54,28,9.22),2), ((41,1,11.18),2), ((82,130,6.708),1), ((80,4,3.606),1), ((42,23,4.243),2), ((134,76,3.162),2), ((76,23,4.123),1), ((1,133,11.402),12), ((133,59,20.1),12), ((28,128,9.434),12), ((28,133,6.708),10), ((120,45,2.236),4), ((141,142,12.083),4), ((142,120,5.0),3), ((23,134,1.0),5), ((75,73,3.162),5), ((73,134,6.083),4), ((82,130,6.708),6), ((80,4,3.606),6), ((4,130,4.243),5), ((1,19,15.811),7), ((19,115,8.246),7), ((61,46,11.705),7), ((61,19,6.708),6), ((119,61,1.0),8), ((84,90,12.166),8), ((84,119,5.0),7), ((4,78,2.828),9), ((77,29,9.434),9), ((117,77,3.162),9), ((77,4,6.708),8), ((75,73,3.162),10), ((74,22,3.162),10), ((75,74,4.472),9), ((94,93,4.472),11), ((105,100,0.0),11), ((94,100,2.828),10), ((1,19,15.811),12), ((19,115,8.246),12), ((126,84,7.071),12), ((84,90,12.166),12), ((115,84,5.385),11), ((19,115,8.246),13), ((115,9,2.236),13), ((83,107,6.0),13), ((115,83,5.831),12)]

ADD: [(101,38,2.828)]

DROP: [(101,86,4.472), (86,96,9.22), (99,38,1.414), (38,60,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74601 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1105.475

Lista tabu: [((1,133,11.402),6), ((133,59,20.1),6), ((28,128,9.434),6), ((28,133,6.708),4), ((1,19,15.811),1), ((19,115,8.246),1), ((61,46,11.705),1), ((119,61,1.0),2), ((84,90,12.166),2), ((84,119,5.0),1), ((4,78,2.828),3), ((77,29,9.434),3), ((117,77,3.162),3), ((77,4,6.708),2), ((75,73,3.162),4), ((74,22,3.162),4), ((75,74,4.472),3), ((94,93,4.472),5), ((105,100,0.0),5), ((94,100,2.828),4), ((1,19,15.811),6), ((19,115,8.246),6), ((126,84,7.071),6), ((84,90,12.166),6), ((115,84,5.385),5), ((19,115,8.246),7), ((115,9,2.236),7), ((83,107,6.0),7), ((115,83,5.831),6), ((101,86,4.472),17), ((86,96,9.22),17), ((99,38,1.414),17), ((38,60,4.123),17), ((101,38,2.828),15), ((13,151,6.325),9), ((110,1,17.117),9), ((55,110,6.403),9), ((151,110,5.657),8), ((95,138,7.81),10), ((60,105,2.236),10), ((95,105,6.083),9), ((24,57,7.28),11), ((57,1,29.206),11), ((76,75,3.606),11), ((57,76,4.123),10), ((60,105,2.236),12), ((99,86,3.162),12), ((92,99,4.472),12), ((105,99,5.099),11), ((108,20,3.606),13), ((124,1,29.069),13), ((124,108,6.083),12)]

ADD: [(102,133,6.083)]

DROP: [(102,70,5.0), (70,1,12.166), (28,133,6.708), (133,128,8.246)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74611 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1103.831

Lista tabu: [((101,86,4.472),7), ((86,96,9.22),7), ((99,38,1.414),7), ((38,60,4.123),7), ((101,38,2.828),5), ((24,57,7.28),1), ((57,1,29.206),1), ((76,75,3.606),1), ((60,105,2.236),2), ((99,86,3.162),2), ((92,99,4.472),2), ((105,99,5.099),1), ((108,20,3.606),3), ((124,1,29.069),3), ((124,108,6.083),2), ((102,70,5.0),13), ((70,1,12.166),13), ((28,133,6.708),13), ((133,128,8.246),13), ((102,133,6.083),11), ((78,117,2.236),5), ((117,77,3.162),5), ((81,69,2.0),5), ((81,117,5.657),4), ((113,148,6.0),6), ((148,119,8.062),6), ((97,7,4.243),6), ((7,1,11.18),6), ((148,97,5.831),5), ((19,115,8.246),7), ((115,9,2.236),7), ((126,84,7.071),7), ((126,115,6.403),6), ((98,118,2.828),8), ((118,14,3.606),8), ((96,95,3.162),8), ((96,118,2.236),7), ((146,42,4.243),9), ((23,134,1.0),9), ((146,23,6.0),8), ((57,1,29.206),10), ((140,40,3.162),10), ((26,140,7.81),10), ((140,57,6.708),9), ((95,138,7.81),11), ((60,105,2.236),11), ((95,105,6.083),10), ((5,56,8.544),12), ((140,40,3.162),12), ((26,140,7.81),12), ((140,5,6.403),11), ((93,98,3.162),13), ((118,14,3.606),13), ((93,118,5.099),12)]

ADD: [(60,93,2.236)]

DROP: [(60,105,2.236), (94,93,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74616 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1100.742

Lista tabu: [((101,86,4.472),2), ((86,96,9.22),2), ((99,38,1.414),2), ((38,60,4.123),2), ((102,70,5.0),8), ((70,1,12.166),8), ((28,133,6.708),8), ((133,128,8.246),8), ((102,133,6.083),6), ((113,148,6.0),1), ((148,119,8.062),1), ((97,7,4.243),1), ((7,1,11.18),1), ((19,115,8.246),2), ((115,9,2.236),2), ((126,84,7.071),2), ((126,115,6.403),1), ((98,118,2.828),3), ((118,14,3.606),3), ((96,95,3.162),3), ((96,118,2.236),2), ((146,42,4.243),4), ((23,134,1.0),4), ((146,23,6.0),3), ((57,1,29.206),5), ((140,40,3.162),5), ((26,140,7.81),5), ((140,57,6.708),4), ((95,138,7.81),6), ((60,105,2.236),6), ((95,105,6.083),5), ((5,56,8.544),7), ((140,40,3.162),7), ((26,140,7.81),7), ((140,5,6.403),6), ((93,98,3.162),8), ((118,14,3.606),8), ((93,118,5.099),7), ((60,105,2.236),18), ((94,93,4.472),18), ((60,93,2.236),16), ((119,61,1.0),10), ((84,90,12.166),10), ((119,84,5.0),9), ((86,60,5.385),11), ((60,93,2.236),11), ((96,95,3.162),11), ((95,138,7.81),11), ((60,96,4.0),10), ((4,78,2.828),12), ((78,117,2.236),12), ((69,122,6.708),12), ((69,78,5.0),11), ((93,98,3.162),13), ((118,14,3.606),13), ((14,98,6.403),12)]

ADD: [(60,99,3.606)]

DROP: [(92,99,4.472), (86,60,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74622 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1100.375

Lista tabu: [((102,70,5.0),2), ((70,1,12.166),2), ((28,133,6.708),2), ((133,128,8.246),2), ((5,56,8.544),1), ((140,40,3.162),1), ((26,140,7.81),1), ((93,98,3.162),2), ((118,14,3.606),2), ((93,118,5.099),1), ((60,105,2.236),12), ((94,93,4.472),12), ((60,93,2.236),10), ((119,61,1.0),4), ((84,90,12.166),4), ((119,84,5.0),3), ((86,60,5.385),5), ((60,93,2.236),5), ((96,95,3.162),5), ((95,138,7.81),5), ((60,96,4.0),4), ((4,78,2.828),6), ((78,117,2.236),6), ((69,122,6.708),6), ((69,78,5.0),5), ((93,98,3.162),7), ((118,14,3.606),7), ((14,98,6.403),6), ((92,99,4.472),17), ((86,60,5.385),17), ((60,99,3.606),15), ((118,98,2.828),9), ((98,93,3.162),9), ((96,95,3.162),9), ((95,138,7.81),9), ((93,95,6.403),8), ((86,92,3.162),10), ((92,142,5.385),10), ((101,38,2.828),10), ((38,92,5.099),9), ((38,96,6.403),11), ((96,95,3.162),11), ((118,98,2.828),11), ((98,93,3.162),11), ((38,98,5.099),10), ((101,38,2.828),12), ((38,96,6.403),12), ((62,94,6.0),12), ((38,94,4.472),11), ((23,134,1.0),13), ((75,73,3.162),13), ((73,134,6.083),12)]

ADD: [(93,96,3.606)]

DROP: [(98,93,3.162), (93,60,2.236), (38,96,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74656 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1091.879

Lista tabu: [((6,85,4.123),1), ((62,94,6.0),1), ((115,9,2.236),2), ((9,47,9.434),2), ((126,84,7.071),2), ((9,126,5.831),1), ((1,106,7.071),3), ((106,27,5.0),3), ((41,54,6.708),3), ((54,1,4.472),3), ((106,41,5.0),2), ((100,97,2.236),4), ((97,7,4.243),4), ((60,99,3.606),4), ((97,99,6.708),3), ((47,125,7.211),5), ((48,37,7.211),5), ((8,49,7.28),5), ((48,49,6.403),4), ((102,133,6.083),6), ((133,1,11.402),6), ((1,28,5.0),6), ((28,133,6.708),5), ((71,102,4.0),7), ((102,133,6.083),7), ((128,32,4.123),7), ((102,32,6.0),6), ((109,127,7.211),8), ((91,33,4.472),8), ((64,91,4.472),8), ((91,109,5.0),7), ((34,82,2.828),9), ((80,4,3.606),9), ((80,34,5.657),8), ((38,93,2.828),10), ((93,96,3.606),10), ((98,60,5.0),10), ((98,93,3.162),9), ((60,99,3.606),11), ((99,86,3.162),11), ((62,94,6.0),11), ((94,105,2.828),11), ((60,94,3.0),10), ((8,49,7.28),12), ((83,107,6.0),12), ((83,8,5.831),11), ((101,38,2.828),13), ((38,93,2.828),13), ((98,60,5.0),13), ((38,98,5.099),12)]

ADD: [(88,138,5.657)]

DROP: [(1,88,18.385), (95,138,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74667 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1084.756

Lista tabu: [((8,49,7.28),1), ((83,107,6.0),1), ((101,38,2.828),2), ((38,93,2.828),2), ((98,60,5.0),2), ((38,98,5.099),1), ((1,88,18.385),12), ((95,138,7.81),12), ((88,138,5.657),10), ((100,97,2.236),4), ((97,7,4.243),4), ((93,96,3.606),4), ((96,95,3.162),4), ((97,95,4.0),3), ((60,99,3.606),5), ((99,86,3.162),5), ((101,38,2.828),5), ((38,93,2.828),5), ((99,101,3.162),4), ((93,96,3.606),6), ((96,95,3.162),6), ((97,7,4.243),6), ((96,7,6.0),5), ((15,120,3.606),7), ((120,45,2.236),7), ((142,141,12.083),7), ((142,120,5.0),6), ((1,106,7.071),8), ((106,27,5.0),8), ((41,54,6.708),8), ((54,1,4.472),8), ((106,41,5.0),7), ((84,90,12.166),9), ((90,1,9.0),9), ((7,1,11.18),9), ((90,7,5.099),8), ((6,85,4.123),10), ((85,18,6.083),10), ((61,46,11.705),10), ((61,85,6.708),9), ((112,51,7.81),11), ((77,29,9.434),11), ((117,77,3.162),11), ((51,77,5.385),10), ((120,45,2.236),12), ((45,101,8.062),12), ((86,92,3.162),12), ((92,142,5.385),12), ((120,92,6.325),11), ((115,9,2.236),13), ((9,47,9.434),13), ((126,84,7.071),13), ((9,126,5.831),12)]

ADD: [(92,101,3.162)]

DROP: [(92,142,5.385), (45,101,8.062)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74681 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1077.858

Lista tabu: [((92,142,5.385),9), ((45,101,8.062),9), ((92,101,3.162),7), ((115,9,2.236),1), ((9,47,9.434),1), ((61,46,11.705),1), ((1,106,7.071),2), ((106,27,5.0),2), ((41,54,6.708),2), ((54,1,4.472),2), ((106,41,5.0),1), ((77,29,9.434),3), ((29,1,6.325),3), ((1,139,10.0),3), ((139,29,4.472),2), ((84,90,12.166),4), ((61,46,11.705),4), ((119,61,1.0),4), ((61,84,4.243),3), ((86,92,3.162),5), ((101,38,2.828),5), ((38,92,5.099),4), ((71,102,4.0),6), ((102,133,6.083),6), ((128,32,4.123),6), ((102,32,6.0),5), ((1,112,9.22),7), ((77,29,9.434),7), ((112,29,4.123),6), ((14,118,3.606),8), ((95,1,12.042),8), ((95,14,4.472),7), ((98,60,5.0),9), ((60,99,3.606),9), ((94,105,2.828),9), ((105,100,0.0),9), ((60,94,3.0),8), ((75,73,3.162),10), ((74,22,3.162),10), ((75,74,4.472),9), ((8,49,7.28),11), ((83,107,6.0),11), ((83,8,5.831),10), ((99,86,3.162),12), ((86,92,3.162),12), ((114,87,7.071),12), ((87,17,6.325),12), ((86,17,6.325),11), ((59,3,9.055),13), ((3,116,1.414),13), ((1,58,23.195),13), ((3,58,5.831),12)]

ADD: [(138,3,5.831)]

DROP: [(145,138,7.28), (138,88,5.657), (59,3,9.055)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74712 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1076.414

Lista tabu: [((1,6,20.616),1), ((105,100,0.0),1), ((94,105,2.828),2), ((97,7,4.243),2), ((94,97,5.0),1), ((84,90,12.166),3), ((90,1,9.0),3), ((7,1,11.18),3), ((90,7,5.099),2), ((4,78,2.828),4), ((117,77,3.162),4), ((4,117,5.0),3), ((103,34,5.0),5), ((82,130,6.708),5), ((130,34,6.403),4), ((1,149,22.361),6), ((149,63,3.162),6), ((32,89,5.0),6), ((89,8,6.325),6), ((63,89,6.325),5), ((99,86,3.162),7), ((38,93,2.828),7), ((86,93,6.0),6), ((13,151,6.325),8), ((81,69,2.0),8), ((135,131,6.708),8), ((151,135,6.403),7), ((86,92,3.162),9), ((92,101,3.162),9), ((120,45,2.236),9), ((120,92,6.325),8), ((112,51,7.81),10), ((77,29,9.434),10), ((117,77,3.162),10), ((51,77,5.385),9), ((80,4,3.606),11), ((78,117,2.236),11), ((78,80,6.403),10), ((19,115,8.246),12), ((115,9,2.236),12), ((83,107,6.0),12), ((115,83,5.831),11), ((77,29,9.434),13), ((29,1,6.325),13), ((1,139,10.0),13), ((139,29,4.472),12)]

ADD: [(98,93,3.162)]

DROP: [(98,60,5.0), (93,96,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74812 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 25 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74821 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1121.084

Lista tabu: [((38,101,2.828),5), ((86,99,3.162),5), ((38,86,4.472),4), ((38,60,4.123),6), ((100,97,2.236),6), ((100,38,6.0),5), ((120,45,2.236),7), ((45,101,8.062),7), ((142,92,5.385),7), ((92,45,6.403),6), ((82,130,6.708),8), ((80,4,3.606),8), ((4,130,4.243),7), ((96,95,3.162),9), ((95,138,7.81),9), ((60,105,2.236),9), ((95,105,6.083),8), ((13,151,6.325),10), ((110,1,17.117),10), ((13,110,2.828),9), ((80,4,3.606),11), ((4,78,2.828),11), ((69,122,6.708),11), ((4,69,6.083),10), ((96,95,3.162),12), ((95,138,7.81),12), ((60,105,2.236),12), ((60,95,5.831),11), ((24,57,7.28),13), ((57,1,29.206),13), ((76,75,3.606),13), ((57,76,4.123),12)]

ADD: [(41,54,6.708)]

DROP: [(1,54,4.472), (54,28,9.22), (41,1,11.18)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74853 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1120.669

Lista tabu: [((1,19,15.811),1), ((19,115,8.246),1), ((84,90,12.166),1), ((34,82,2.828),2), ((80,4,3.606),2), ((80,34,5.657),1), ((119,61,1.0),3), ((61,46,11.705),3), ((1,6,20.616),3), ((6,85,4.123),3), ((119,6,3.606),2), ((59,3,9.055),4), ((3,116,1.414),4), ((1,58,23.195),4), ((3,58,5.831),3), ((92,99,4.472),5), ((99,38,1.414),5), ((93,98,3.162),5), ((98,99,6.0),4), ((1,133,11.402),6), ((133,59,20.1),6), ((112,51,7.81),6), ((51,103,2.828),6), ((133,112,6.403),5), ((86,96,9.22),7), ((96,95,3.162),7), ((97,7,4.243),7), ((96,7,6.0),6), ((89,8,6.325),8), ((8,49,7.28),8), ((20,124,3.162),8), ((124,1,29.069),8), ((49,124,5.831),7), ((13,151,6.325),9), ((81,69,2.0),9), ((135,131,6.708),9), ((151,135,6.403),8), ((23,134,1.0),10), ((75,73,3.162),10), ((73,134,6.083),9), ((104,10,5.0),11), ((121,52,8.0),11), ((10,52,6.325),10), ((1,19,15.811),12), ((19,115,8.246),12), ((126,84,7.071),12), ((84,90,12.166),12), ((115,84,5.385),11), ((8,49,7.28),13), ((83,107,6.0),13), ((83,8,5.831),12)]

ADD: [(7,113,6.325)]

DROP: [(1,113,5.0), (113,148,6.0), (7,1,11.18)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74855 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1118.521

Lista tabu: [((119,61,1.0),1), ((61,46,11.705),1), ((1,6,20.616),1), ((6,85,4.123),1), ((59,3,9.055),2), ((3,116,1.414),2), ((1,58,23.195),2), ((3,58,5.831),1), ((92,99,4.472),3), ((99,38,1.414),3), ((93,98,3.162),3), ((98,99,6.0),2), ((1,133,11.402),4), ((133,59,20.1),4), ((112,51,7.81),4), ((51,103,2.828),4), ((133,112,6.403),3), ((86,96,9.22),5), ((96,95,3.162),5), ((97,7,4.243),5), ((96,7,6.0),4), ((89,8,6.325),6), ((8,49,7.28),6), ((20,124,3.162),6), ((124,1,29.069),6), ((49,124,5.831),5), ((13,151,6.325),7), ((81,69,2.0),7), ((135,131,6.708),7), ((151,135,6.403),6), ((23,134,1.0),8), ((75,73,3.162),8), ((73,134,6.083),7), ((104,10,5.0),9), ((121,52,8.0),9), ((10,52,6.325),8), ((1,19,15.811),10), ((19,115,8.246),10), ((126,84,7.071),10), ((84,90,12.166),10), ((115,84,5.385),9), ((8,49,7.28),11), ((83,107,6.0),11), ((83,8,5.831),10), ((1,113,5.0),21), ((113,148,6.0),21), ((7,1,11.18),21), ((7,113,6.325),19), ((6,85,4.123),13), ((85,18,6.083),13), ((126,84,7.071),13), ((84,85,6.708),12)]

ADD: [(45,142,3.162)]

DROP: [(120,45,2.236), (45,101,8.062), (141,142,12.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74856 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1117.907

