+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80
Lista tabu: [((2,22,12.369),1), ((22,41,12.166),1), ((1,63,54.406),1), ((63,12,12.649),1), ((6,45,5.0),2), ((13,4,19.235),2), ((24,6,8.544),2), ((45,24,7.211),1), ((2,22,12.369),3), ((22,41,12.166),3), ((1,64,58.694),3), ((64,24,14.036),3), ((2,64,24.515),2), ((34,65,12.042),4), ((65,1,71.847),4), ((75,30,7.0),4), ((30,18,7.28),4), ((65,18,19.235),3), ((31,79,12.728),5), ((79,17,17.029),5), ((60,47,19.698),5), ((60,79,15.033),4), ((40,14,36.892),6), ((14,1,22.204),6), ((54,74,25.495),6), ((74,14,18.439),5), ((42,26,4.243),7), ((26,20,17.889),7), ((76,21,2.0),7), ((21,32,24.187),7), ((26,32,20.248),6), ((6,45,5.0),8), ((18,61,10.05),8), ((61,6,18.439),7), ((76,21,2.0),9), ((21,32,24.187),9), ((26,20,17.889),9), ((20,48,8.602),9), ((21,48,22.204),8)]

ADD: [(37,74,15.0)]

DROP: [(1,37,30.364), (37,43,9.22), (54,74,25.495)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27182 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 56 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27213 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1936.26

Lista tabu: [((19,3,27.659),1), ((38,7,16.279),1), ((4,78,7.28),2), ((78,52,5.0),2), ((77,54,28.443),2), ((54,78,9.487),1), ((1,28,72.422),3), ((47,42,6.083),3), ((42,28,24.515),2), ((76,20,13.153),4), ((20,32,35.468),4), ((47,42,6.083),4), ((42,26,4.243),4), ((32,42,22.361),3), ((21,48,22.204),5), ((48,57,9.22),5), ((58,27,17.117),5), ((58,48,21.401),4), ((31,79,12.728),6), ((79,17,17.029),6), ((1,28,72.422),6), ((28,60,2.0),6), ((31,28,12.806),5), ((64,24,14.036),7), ((24,6,8.544),7), ((76,20,13.153),7), ((20,32,35.468),7), ((24,32,22.136),6), ((13,4,19.235),8), ((4,78,7.28),8), ((43,2,26.173),8), ((4,43,20.809),7), ((78,52,5.0),9), ((52,1,37.014),9), ((71,68,6.325),9), ((52,71,20.248),8)]

ADD: [(46,51,9.055)]

DROP: [(46,73,15.62), (51,33,10.0), (1,51,69.354)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27214 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1924.885

Lista tabu: [((4,78,7.28),1), ((78,52,5.0),1), ((77,54,28.443),1), ((1,28,72.422),2), ((47,42,6.083),2), ((42,28,24.515),1), ((76,20,13.153),3), ((20,32,35.468),3), ((47,42,6.083),3), ((42,26,4.243),3), ((32,42,22.361),2), ((21,48,22.204),4), ((48,57,9.22),4), ((58,27,17.117),4), ((58,48,21.401),3), ((31,79,12.728),5), ((79,17,17.029),5), ((1,28,72.422),5), ((28,60,2.0),5), ((31,28,12.806),4), ((64,24,14.036),6), ((24,6,8.544),6), ((76,20,13.153),6), ((20,32,35.468),6), ((24,32,22.136),5), ((13,4,19.235),7), ((4,78,7.28),7), ((43,2,26.173),7), ((4,43,20.809),6), ((78,52,5.0),8), ((52,1,37.014),8), ((71,68,6.325),8), ((52,71,20.248),7), ((46,73,15.62),15), ((51,33,10.0),15), ((1,51,69.354),15), ((46,51,9.055),13)]

ADD: [(63,24,8.602)]

DROP: [(63,12,12.649), (64,24,14.036)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27307 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1921.251

Lista tabu: [((46,51,9.055),1), ((73,71,20.396),1), ((47,42,6.083),2), ((26,21,15.652),2), ((21,42,19.723),1), ((64,12,6.708),3), ((12,35,10.44),3), ((3,38,2.0),3), ((38,7,16.279),3), ((35,38,15.0),2), ((20,32,35.468),4), ((32,1,66.603),4), ((1,28,72.422),4), ((28,32,9.22),3), ((1,28,72.422),5), ((60,47,19.698),5), ((26,21,15.652),5), ((28,26,21.095),4), ((10,55,15.0),6), ((55,1,82.28),6), ((23,46,3.162),6), ((46,55,23.022),5), ((79,17,17.029),7), ((44,58,13.454),7), ((44,79,18.601),6), ((77,54,28.443),8), ((54,37,10.63),8), ((43,2,26.173),8), ((43,54,13.038),7), ((33,5,17.72),9), ((46,51,9.055),9), ((46,33,7.616),8)]

ADD: [(21,76,2.0)]

DROP: [(21,48,22.204), (62,76,12.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27407 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 57 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27435 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1921.251

Lista tabu: [((78,52,5.0),1), ((52,1,37.014),1), ((40,14,36.892),1), ((20,32,35.468),2), ((32,1,66.603),2), ((1,31,74.25),2), ((31,32,20.809),1), ((1,28,72.422),3), ((28,60,2.0),3), ((24,6,8.544),3), ((28,6,12.083),2), ((4,78,7.28),4), ((78,52,5.0),4), ((1,75,53.907),4), ((78,75,15.133),3), ((13,4,19.235),5), ((4,78,7.28),5), ((61,40,2.236),5), ((40,14,36.892),5), ((4,61,10.63),4), ((75,30,7.0),6), ((40,14,36.892),6), ((75,40,9.487),5), ((70,56,20.248),7), ((56,10,11.402),7), ((47,42,6.083),7), ((42,26,4.243),7), ((56,47,22.804),6), ((71,68,6.325),8), ((67,1,41.231),8), ((71,67,6.325),7), ((45,13,1.414),9), ((13,4,19.235),9), ((30,18,7.28),9), ((18,61,10.05),9), ((13,30,9.22),8)]

ADD: [(15,29,12.806)]

DROP: [(15,12,19.235), (64,29,18.028)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27535 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 58 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27555 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1933.352

Lista tabu: [((6,45,5.0),1), ((45,13,1.414),1), ((42,28,24.515),1), ((28,60,2.0),1), ((6,45,5.0),2), ((13,4,19.235),2), ((4,45,19.698),1), ((64,12,6.708),3), ((63,24,8.602),3), ((24,64,14.036),2), ((78,52,5.0),4), ((52,1,37.014),4), ((77,54,28.443),4), ((54,52,9.22),3), ((42,28,24.515),5), ((28,60,2.0),5), ((30,18,7.28),5), ((30,28,13.038),4), ((5,23,17.029),6), ((46,51,9.055),6), ((23,51,12.0),5), ((1,63,54.406),7), ((63,24,8.602),7), ((28,60,2.0),7), ((60,47,19.698),7), ((24,60,19.416),6), ((21,26,15.652),8), ((42,28,24.515),8), ((20,76,13.153),8), ((42,76,18.788),7), ((58,27,17.117),9), ((66,70,11.402),9), ((70,27,20.248),8)]

ADD: [(28,21,18.439)]

DROP: [(42,28,24.515), (60,47,19.698), (21,26,15.652)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27562 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1905.575

Lista tabu: [((21,26,15.652),1), ((42,28,24.515),1), ((20,76,13.153),1), ((58,27,17.117),2), ((66,70,11.402),2), ((70,27,20.248),1), ((42,28,24.515),9), ((60,47,19.698),9), ((21,26,15.652),9), ((28,21,18.439),7), ((45,13,1.414),4), ((13,4,19.235),4), ((54,37,10.63),4), ((37,74,15.0),4), ((4,37,24.739),3), ((10,55,15.0),5), ((55,1,82.28),5), ((34,65,12.042),5), ((55,65,21.633),4), ((45,13,1.414),6), ((18,61,10.05),6), ((45,61,19.416),5), ((6,45,5.0),7), ((45,13,1.414),7), ((75,30,7.0),7), ((30,18,7.28),7), ((6,30,7.211),6), ((18,61,10.05),8), ((40,14,36.892),8), ((75,30,7.0),8), ((40,30,13.454),7), ((17,44,2.0),9), ((44,58,13.454),9), ((9,69,13.601),9), ((44,9,19.026),8)]

ADD: [(32,60,11.18)]

DROP: [(32,20,35.468), (60,26,21.378)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27656 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1901.89

Lista tabu: [((6,45,5.0),1), ((45,13,1.414),1), ((7,25,4.0),1), ((25,1,73.682),1), ((45,13,1.414),2), ((13,4,19.235),2), ((30,18,7.28),2), ((18,61,10.05),2), ((13,30,9.22),1), ((18,61,10.05),3), ((75,30,7.0),3), ((1,75,53.907),3), ((61,75,8.062),2), ((60,28,2.0),4), ((28,21,18.439),4), ((40,14,36.892),4), ((28,40,21.095),3), ((21,76,2.0),5), ((76,20,13.153),5), ((62,48,28.653),5), ((48,57,9.22),5), ((76,62,12.083),4), ((66,70,11.402),6), ((70,56,20.248),6), ((48,57,9.22),6), ((57,16,18.385),6), ((70,48,11.18),5), ((36,66,11.18),7), ((76,20,13.153),7), ((36,20,24.207),6), ((12,35,10.44),8), ((35,9,24.083),8), ((72,15,7.071),8), ((15,29,12.806),8), ((35,72,20.809),7), ((73,71,20.396),9), ((71,68,6.325),9), ((59,77,15.264),9), ((59,71,16.401),8)]

ADD: [(55,73,17.029)]

DROP: [(51,73,9.487), (73,71,20.396), (55,1,82.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27756 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 59 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27761 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1899.102

Lista tabu: [((1,11,54.083),5), ((53,8,33.242),5), ((8,11,14.56),4), ((69,62,8.062),6), ((3,38,2.0),6), ((38,69,22.0),5), ((51,71,23.537),7), ((71,68,6.325),7), ((54,37,10.63),7), ((37,71,17.263),6), ((60,28,2.0),8), ((28,21,18.439),8), ((24,6,8.544),8), ((24,28,19.105),7), ((18,61,10.05),9), ((61,40,2.236),9), ((24,6,8.544),9), ((6,45,5.0),9), ((40,6,20.616),8)]

ADD: [(28,32,9.22)]

DROP: [(32,60,11.18), (28,21,18.439)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27861 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 0 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27875 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1913.229

Lista tabu: [((57,16,18.385),1), ((16,34,7.071),1), ((42,47,6.083),1), ((6,45,5.0),2), ((18,61,10.05),2), ((61,6,18.439),1), ((28,21,18.439),3), ((26,42,4.243),3), ((21,42,19.723),2), ((66,70,11.402),4), ((70,56,20.248),4), ((48,57,9.22),4), ((57,16,18.385),4), ((66,57,16.553),3), ((31,79,12.728),5), ((79,17,17.029),5), ((21,76,2.0),5), ((76,79,17.72),4), ((16,34,7.071),6), ((34,65,12.042),6), ((47,1,80.056),6), ((47,34,15.556),5), ((63,24,8.602),7), ((6,45,5.0),7), ((63,6,15.133),6), ((78,52,5.0),8), ((52,1,37.014),8), ((67,1,41.231),8), ((52,67,17.029),7), ((4,78,7.28),9), ((78,52,5.0),9), ((71,68,6.325),9), ((71,78,19.105),8)]

ADD: [(28,32,9.22)]

DROP: [(32,60,11.18), (28,21,18.439)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27903 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1899.102

Lista tabu: [((46,51,9.055),1), ((51,71,23.537),1), ((59,77,15.264),1), ((77,54,28.443),1), ((32,28,9.22),2), ((21,76,2.0),2), ((28,76,20.0),1), ((30,18,7.28),3), ((18,61,10.05),3), ((28,60,2.0),3), ((60,21,17.205),3), ((30,60,14.765),2), ((64,12,6.708),4), ((8,11,14.56),4), ((11,64,12.649),3), ((77,54,28.443),5), ((46,51,9.055),5), ((77,51,7.071),4), ((71,68,6.325),6), ((67,1,41.231),6), ((71,67,6.325),5), ((32,28,9.22),7), ((28,60,2.0),7), ((7,25,4.0),7), ((25,1,73.682),7), ((28,7,18.601),6), ((75,30,7.0),8), ((18,61,10.05),8), ((61,30,11.314),7), ((42,47,6.083),9), ((57,16,18.385),9), ((42,16,7.81),8)]

ADD: [(22,41,12.166)]

DROP: [(41,2,18.028), (22,43,34.438)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 27995 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1897.701

Lista tabu: [((4,78,7.28),1), ((78,52,5.0),1), ((61,40,2.236),1), ((75,30,7.0),2), ((63,24,8.602),2), ((75,24,20.0),1), ((57,16,18.385),3), ((16,34,7.071),3), ((42,47,6.083),3), ((47,16,12.649),2), ((11,72,8.062),4), ((15,29,12.806),4), ((11,15,13.601),3), ((31,79,12.728),5), ((79,17,17.029),5), ((60,21,17.205),5), ((60,79,15.033),4), ((18,61,10.05),6), ((75,30,7.0),6), ((1,75,53.907),6), ((61,75,8.062),5), ((66,70,11.402),7), ((70,56,20.248),7), ((48,57,9.22),7), ((57,16,18.385),7), ((70,48,11.18),6), ((4,78,7.28),8), ((78,52,5.0),8), ((71,68,6.325),8), ((71,78,19.105),7), ((28,60,2.0),9), ((60,21,17.205),9), ((44,58,13.454),9), ((58,27,17.117),9), ((21,58,11.18),8)]

ADD: [(18,32,2.0)]

DROP: [(1,32,66.603), (32,28,9.22), (18,61,10.05)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28095 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 1 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28192 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1920.02

Lista tabu: [((12,35,10.44),1), ((35,9,24.083),1), ((80,53,8.0),1), ((54,37,10.63),2), ((37,74,15.0),2), ((43,1,28.018),2), ((37,43,9.22),1), ((1,32,66.603),3), ((32,60,11.18),3), ((65,1,71.847),3), ((65,32,17.493),2), ((62,48,28.653),4), ((48,57,9.22),4), ((20,26,17.889),4), ((26,48,18.601),3), ((1,33,75.007),5), ((33,5,17.72),5), ((77,54,28.443),5), ((54,37,10.63),5), ((33,77,17.029),4), ((18,61,10.05),6), ((75,30,7.0),6), ((1,75,53.907),6), ((75,61,8.062),5), ((55,73,17.029),7), ((73,1,67.912),7), ((23,46,3.162),7), ((73,23,17.493),6), ((68,67,0.0),8), ((67,1,41.231),8), ((54,37,10.63),8), ((37,74,15.0),8), ((68,37,11.045),7), ((57,16,18.385),9), ((16,34,7.071),9), ((42,47,6.083),9), ((47,16,12.649),8)]

ADD: [(18,32,2.0)]

DROP: [(1,32,66.603), (32,60,11.18), (18,61,10.05)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28292 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 2 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28316 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1905.864

Lista tabu: [((60,28,2.0),1), ((28,21,18.439),1), ((40,14,36.892),1), ((78,52,5.0),2), ((52,1,37.014),2), ((67,1,41.231),2), ((52,67,17.029),1), ((50,39,41.11),3), ((59,77,15.264),3), ((39,77,19.849),2), ((16,34,7.071),4), ((34,65,12.042),4), ((26,42,4.243),4), ((26,34,17.0),3), ((4,78,7.28),5), ((52,1,37.014),5), ((4,52,11.662),4), ((6,45,5.0),6), ((13,4,19.235),6), ((4,45,19.698),5), ((32,60,11.18),7), ((20,26,17.889),7), ((60,26,21.378),6), ((1,49,87.092),8), ((49,19,5.099),8), ((29,80,6.325),8), ((29,49,13.892),7), ((66,70,11.402),9), ((70,56,20.248),9), ((48,57,9.22),9), ((57,16,18.385),9), ((70,48,11.18),8)]

ADD: [(18,32,2.0)]

DROP: [(1,32,66.603), (32,60,11.18), (18,61,10.05)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28396 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1902.991

Lista tabu: [((66,70,11.402),1), ((70,56,20.248),1), ((48,57,9.22),1), ((57,16,18.385),1), ((1,49,87.092),2), ((49,19,5.099),2), ((80,53,8.0),2), ((49,53,16.643),1), ((56,10,11.402),3), ((26,42,4.243),3), ((56,42,17.464),2), ((63,24,8.602),4), ((64,12,6.708),4), ((12,63,12.649),3), ((78,52,5.0),5), ((52,1,37.014),5), ((1,75,53.907),5), ((52,75,18.974),4), ((4,78,7.28),6), ((78,52,5.0),6), ((71,68,6.325),6), ((68,78,17.464),5), ((28,21,18.439),7), ((76,20,13.153),7), ((76,28,20.0),6), ((5,23,17.029),8), ((46,51,9.055),8), ((23,51,12.0),7), ((28,21,18.439),9), ((30,18,7.28),9), ((18,28,9.0),8)]

ADD: [(60,21,17.205)]

DROP: [(1,60,74.061), (28,21,18.439)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28496 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 2 min 3 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28509 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1904.984

Lista tabu: [((1,77,65.115),1), ((77,73,4.472),1), ((71,54,11.18),1), ((54,43,13.038),1), ((27,48,15.0),2), ((20,76,13.153),2), ((76,48,20.224),1), ((1,14,22.204),3), ((14,75,31.828),3), ((74,2,36.401),3), ((74,14,18.439),2), ((3,80,17.72),4), ((80,19,14.866),4), ((72,29,13.928),4), ((29,53,2.828),4), ((19,29,18.788),3), ((77,73,4.472),5), ((73,10,31.828),5), ((46,23,3.162),5), ((73,23,17.493),4), ((51,68,29.155),6), ((68,1,41.231),6), ((39,71,15.811),6), ((71,68,6.325),5), ((1,52,37.014),7), ((52,78,5.0),7), ((68,1,41.231),7), ((52,68,17.029),6), ((65,42,14.765),8), ((26,47,5.0),8), ((47,28,18.974),8), ((42,47,6.083),7), ((45,13,1.414),9), ((13,63,10.198),9), ((18,30,7.28),9), ((30,1,59.405),9), ((13,18,16.0),8)]

ADD: [(59,71,16.401)]

DROP: [(39,71,15.811), (59,67,19.416), (37,59,28.792)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28535 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1903.952

Lista tabu: [((21,32,24.187),1), ((32,1,66.603),1), ((61,18,10.05),1), ((17,58,12.042),2), ((69,44,7.81),2), ((9,69,13.601),2), ((58,69,15.811),1), ((47,28,18.974),3), ((28,60,2.0),3), ((24,9,34.482),3), ((24,28,19.105),2), ((49,15,20.224),4), ((15,1,67.365),4), ((22,11,23.537),4), ((11,15,13.601),3), ((18,30,7.28),5), ((30,1,59.405),5), ((1,24,61.465),5), ((24,9,34.482),5), ((18,24,20.248),4), ((69,44,7.81),6), ((17,58,12.042),6), ((9,69,13.601),6), ((44,9,19.026),5), ((1,65,71.847),7), ((65,42,14.765),7), ((40,61,2.236),7), ((65,40,15.297),6), ((46,23,3.162),8), ((33,51,10.0),8), ((23,51,12.0),7), ((49,15,20.224),9), ((15,1,67.365),9), ((53,12,11.402),9), ((12,15,19.235),8)]

ADD: [(37,68,11.045)]

DROP: [(51,68,29.155), (68,1,41.231), (37,67,11.045)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28648 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1898.529

Lista tabu: [((14,75,31.828),1), ((13,63,10.198),1), ((10,57,24.331),2), ((57,70,5.657),2), ((34,16,7.071),2), ((34,57,24.413),1), ((59,71,16.401),3), ((71,54,11.18),3), ((51,1,69.354),3), ((51,71,23.537),2), ((66,36,11.18),4), ((48,20,8.602),4), ((36,20,24.207),3), ((1,24,61.465),5), ((24,9,34.482),5), ((53,12,11.402),5), ((12,64,6.708),5), ((24,53,24.083),4), ((34,16,7.071),6), ((16,56,10.198),6), ((10,57,24.331),6), ((57,70,5.657),6), ((16,70,24.042),5), ((53,12,11.402),7), ((80,19,14.866),7), ((19,53,21.471),6), ((52,78,5.0),8), ((78,4,7.28),8), ((14,75,31.828),8), ((78,14,21.541),7), ((37,68,11.045),9), ((78,4,7.28),9), ((4,37,24.739),8)]

ADD: [(25,9,22.361)]

DROP: [(24,9,34.482), (25,1,73.682), (79,25,18.974)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28748 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 4 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28756 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1918.474

Lista tabu: [((24,25,13.0),2), ((14,75,31.828),2), ((24,75,20.0),1), ((47,28,18.974),3), ((60,31,11.662),3), ((31,28,12.806),2), ((57,70,5.657),4), ((27,48,15.0),4), ((57,27,22.136),3), ((76,21,2.0),5), ((21,32,24.187),5), ((25,9,22.361),5), ((9,69,13.601),5), ((21,69,18.028),4), ((29,53,2.828),6), ((53,12,11.402),6), ((60,31,11.662),6), ((31,7,5.831),6), ((12,31,20.224),5), ((13,63,10.198),7), ((63,41,39.661),7), ((40,61,2.236),7), ((61,18,10.05),7), ((13,61,19.723),6), ((57,70,5.657),8), ((48,20,8.602),8), ((27,48,15.0),8), ((57,48,9.22),7), ((65,42,14.765),9), ((34,16,7.071),9), ((16,65,15.264),8)]

ADD: [(13,75,12.728)]

DROP: [(1,24,61.465), (24,75,20.0), (45,13,1.414), (13,63,10.198)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28788 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1914.418

Lista tabu: [((49,15,20.224),1), ((15,1,67.365),1), ((22,11,23.537),1), ((21,32,24.187),2), ((32,1,66.603),2), ((40,61,2.236),2), ((32,40,12.0),1), ((12,64,6.708),3), ((64,1,58.694),3), ((74,2,36.401),3), ((2,64,24.515),2), ((37,68,11.045),4), ((71,54,11.18),4), ((54,68,8.062),3), ((67,39,17.029),5), ((59,71,16.401),5), ((39,71,15.811),4), ((77,73,4.472),6), ((73,10,31.828),6), ((33,51,10.0),6), ((33,73,19.235),5), ((69,44,7.81),7), ((17,58,12.042),7), ((44,58,13.454),6), ((7,1,75.027),8), ((28,60,2.0),8), ((47,28,18.974),8), ((7,28,18.601),7), ((27,48,15.0),9), ((20,76,13.153),9), ((76,48,20.224),8)]

ADD: [(51,59,15.264)]

DROP: [(39,59,5.385), (59,71,16.401), (51,1,69.354)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 28830 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1913.339

