+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78
Lista tabu: [((34,56,2.828),1), ((56,36,7.071),1), ((20,10,3.162),1), ((76,48,11.18),2), ((48,1,23.022),2), ((50,1,27.295),2), ((48,50,5.0),1), ((6,71,6.708),3), ((71,31,3.162),3), ((1,28,22.825),3), ((28,63,45.222),3), ((6,28,7.28),2), ((66,38,7.28),4), ((38,30,3.606),4), ((1,3,18.974),4), ((3,64,8.485),4), ((66,3,10.817),3), ((18,73,1.0),5), ((1,57,15.0),5), ((18,57,9.22),4), ((68,22,3.606),12), ((44,70,1.0),12), ((53,44,3.606),12), ((44,22,2.236),10), ((1,28,22.825),7), ((28,63,45.222),7), ((38,30,3.606),7), ((30,58,5.0),7), ((28,38,12.53),6), ((56,36,7.071),8), ((60,5,8.246),8), ((5,36,12.806),7), ((73,39,2.0),9), ((57,68,5.657),9), ((73,68,4.472),8)]

ADD: [(73,70,3.606)]

DROP: [(53,70,4.243), (70,1,10.77), (73,39,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37416 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.043

Lista tabu: [((18,73,1.0),1), ((1,57,15.0),1), ((68,22,3.606),8), ((44,70,1.0),8), ((53,44,3.606),8), ((44,22,2.236),6), ((1,28,22.825),3), ((28,63,45.222),3), ((38,30,3.606),3), ((30,58,5.0),3), ((28,38,12.53),2), ((56,36,7.071),4), ((60,5,8.246),4), ((5,36,12.806),3), ((73,39,2.0),5), ((57,68,5.657),5), ((73,68,4.472),4), ((53,70,4.243),12), ((70,1,10.77),12), ((73,39,2.0),12), ((73,70,3.606),10), ((5,49,5.0),7), ((14,34,3.606),7), ((62,14,4.472),7), ((14,5,5.385),6), ((6,71,6.708),8), ((31,50,6.325),8), ((71,50,9.487),7), ((38,30,3.606),9), ((30,58,5.0),9), ((8,77,3.606),9), ((77,33,1.414),9), ((30,33,14.866),8)]

ADD: [(18,59,2.236)]

DROP: [(18,73,1.0), (73,70,3.606), (39,59,1.414), (59,78,38.013)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37418 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.577

Lista tabu: [((68,22,3.606),6), ((44,70,1.0),6), ((53,44,3.606),6), ((44,22,2.236),4), ((1,28,22.825),1), ((28,63,45.222),1), ((38,30,3.606),1), ((30,58,5.0),1), ((56,36,7.071),2), ((60,5,8.246),2), ((5,36,12.806),1), ((73,39,2.0),3), ((57,68,5.657),3), ((73,68,4.472),2), ((53,70,4.243),10), ((70,1,10.77),10), ((73,39,2.0),10), ((73,70,3.606),8), ((5,49,5.0),5), ((14,34,3.606),5), ((62,14,4.472),5), ((14,5,5.385),4), ((6,71,6.708),6), ((31,50,6.325),6), ((71,50,9.487),5), ((38,30,3.606),7), ((30,58,5.0),7), ((8,77,3.606),7), ((77,33,1.414),7), ((30,33,14.866),6), ((18,73,1.0),14), ((73,70,3.606),14), ((39,59,1.414),14), ((59,78,38.013),14), ((18,59,2.236),12), ((34,56,2.828),9), ((56,36,7.071),9), ((29,20,1.0),9), ((20,56,11.314),8)]

ADD: [(70,22,2.828)]

DROP: [(59,70,2.236), (70,39,2.236), (44,22,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37429 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.354

Lista tabu: [((18,73,1.0),3), ((73,70,3.606),3), ((39,59,1.414),3), ((59,78,38.013),3), ((18,59,2.236),1), ((59,70,2.236),5), ((70,39,2.236),5), ((44,22,2.236),5), ((70,22,2.828),3), ((54,69,12.0),1), ((26,1,43.863),1), ((11,26,3.162),1), ((34,56,2.828),2), ((60,5,8.246),2), ((5,56,9.487),1), ((64,6,3.162),3), ((31,50,6.325),3), ((31,64,6.708),2), ((70,22,2.828),4), ((22,2,3.606),4), ((59,39,1.414),4), ((39,22,4.123),3), ((34,56,2.828),5), ((56,36,7.071),5), ((75,29,1.0),5), ((29,56,10.63),4), ((66,38,7.28),6), ((3,64,8.485),6), ((66,64,3.0),5), ((76,48,11.18),7), ((48,1,23.022),7), ((64,6,3.162),7), ((6,48,8.0),6), ((22,2,3.606),8), ((25,53,0.0),8), ((18,59,2.236),8), ((59,25,4.123),7), ((64,6,3.162),9), ((6,71,6.708),9), ((38,30,3.606),9), ((30,58,5.0),9), ((6,38,5.657),8)]

ADD: [(18,73,1.0)]

DROP: [(18,59,2.236), (73,78,37.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37452 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1269.255

Lista tabu: [((22,2,3.606),1), ((2,25,2.236),1), ((18,73,1.0),1), ((6,71,6.708),2), ((31,50,6.325),2), ((71,50,9.487),1), ((71,31,3.162),3), ((31,50,6.325),3), ((28,63,45.222),3), ((31,28,10.77),2), ((6,71,6.708),4), ((71,31,3.162),4), ((38,30,3.606),4), ((30,58,5.0),4), ((71,58,7.28),3), ((51,40,3.162),5), ((75,29,1.0),5), ((75,51,3.606),4), ((75,29,1.0),6), ((20,10,3.162),6), ((75,20,2.0),5), ((62,14,4.472),7), ((49,1,78.746),7), ((5,49,5.0),7), ((62,49,4.243),6), ((7,61,10.296),8), ((67,17,3.162),8), ((7,67,11.18),7), ((4,76,33.121),9), ((76,48,11.18),9), ((66,38,7.28),9), ((38,76,2.236),8)]

ADD: [(59,2,5.831)]

DROP: [(22,2,3.606), (2,25,2.236), (59,78,38.013)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37534 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1267.8

Lista tabu: [((16,13,3.162),1), ((13,35,1.414),1), ((30,58,5.0),1), ((58,23,17.804),1), ((54,69,12.0),2), ((11,26,3.162),2), ((19,11,4.472),2), ((11,54,11.705),1), ((8,77,3.606),3), ((33,74,3.606),3), ((74,77,3.606),2), ((60,5,8.246),4), ((49,1,78.746),4), ((49,60,11.18),3), ((18,73,1.0),5), ((59,2,5.831),5), ((2,73,6.325),4), ((22,25,1.414),6), ((25,53,0.0),6), ((59,2,5.831),6), ((2,25,2.236),5), ((1,66,28.302),7), ((66,38,7.28),7), ((31,50,6.325),7), ((50,1,27.295),7), ((66,31,6.0),6), ((74,32,5.099),8), ((30,58,5.0),8), ((74,58,16.401),7), ((3,64,8.485),9), ((50,1,27.295),9), ((3,50,9.22),8)]

ADD: [(39,57,6.325)]

DROP: [(73,39,2.0), (39,59,1.414), (1,57,15.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37574 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1267.792

Lista tabu: [((53,1,9.899),1), ((57,68,5.657),1), ((39,57,6.325),1), ((4,76,33.121),2), ((76,48,11.18),2), ((30,58,5.0),2), ((58,76,5.385),1), ((4,76,33.121),3), ((76,48,11.18),3), ((66,38,7.28),3), ((76,66,5.831),2), ((8,77,3.606),4), ((32,21,25.02),4), ((74,32,5.099),4), ((8,32,10.77),3), ((71,31,3.162),5), ((31,50,6.325),5), ((4,76,33.121),5), ((76,48,11.18),5), ((71,76,4.472),4), ((66,38,7.28),6), ((38,30,3.606),6), ((64,6,3.162),6), ((6,71,6.708),6), ((30,6,9.22),5), ((1,8,47.508),7), ((8,77,3.606),7), ((38,30,3.606),7), ((8,38,14.866),6), ((68,44,1.414),8), ((44,70,1.0),8), ((59,2,5.831),8), ((59,44,2.828),7), ((57,68,5.657),9), ((44,70,1.0),9), ((44,57,7.071),8)]

ADD: [(27,78,3.0)]

DROP: [(27,1,33.061), (78,24,1.0), (2,78,35.511)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37618 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.786

Lista tabu: [((62,14,4.472),1), ((49,1,78.746),1), ((5,49,5.0),1), ((1,66,28.302),2), ((66,38,7.28),2), ((31,50,6.325),2), ((50,1,27.295),2), ((38,50,8.062),1), ((58,23,17.804),3), ((72,9,2.236),3), ((9,23,2.236),2), ((4,76,33.121),4), ((76,48,11.18),4), ((38,30,3.606),4), ((76,30,5.099),3), ((35,47,8.062),5), ((46,52,5.831),5), ((35,46,6.083),4), ((62,14,4.472),6), ((56,36,7.071),6), ((36,14,12.369),5), ((18,73,1.0),7), ((39,57,6.325),7), ((18,57,9.22),6), ((64,6,3.162),8), ((31,50,6.325),8), ((31,64,6.708),7), ((4,76,33.121),9), ((76,48,11.18),9), ((66,38,7.28),9), ((76,66,5.831),8)]

ADD: [(68,70,1.0)]

DROP: [(68,44,1.414), (70,22,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37668 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.604

Lista tabu: [((71,31,3.162),1), ((31,50,6.325),1), ((4,76,33.121),1), ((76,48,11.18),1), ((76,48,11.18),2), ((48,1,23.022),2), ((66,38,7.28),2), ((48,38,12.649),1), ((60,5,8.246),3), ((49,1,78.746),3), ((49,60,11.18),2), ((70,44,1.0),4), ((44,22,2.236),4), ((73,59,1.414),4), ((59,2,5.831),4), ((44,73,4.243),3), ((7,61,10.296),5), ((17,43,3.606),5), ((17,7,14.318),4), ((1,39,9.22),6), ((70,44,1.0),6), ((68,70,1.0),6), ((1,70,10.77),5), ((76,48,11.18),7), ((48,1,23.022),7), ((30,58,5.0),7), ((58,48,15.62),6), ((54,69,12.0),8), ((11,26,3.162),8), ((19,11,4.472),8), ((11,54,11.705),7), ((61,67,1.0),9), ((67,17,3.162),9), ((26,1,43.863),9), ((26,67,8.062),8)]

ADD: [(59,39,1.414)]

DROP: [(73,59,1.414), (59,2,5.831), (1,39,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37753 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.576

Lista tabu: [((60,5,8.246),1), ((49,1,78.746),1), ((4,76,33.121),2), ((76,48,11.18),2), ((66,38,7.28),2), ((38,76,2.236),1), ((71,31,3.162),3), ((31,50,6.325),3), ((4,76,33.121),3), ((76,48,11.18),3), ((50,76,7.071),2), ((35,47,8.062),4), ((46,52,5.831),4), ((35,46,6.083),3), ((41,12,9.055),5), ((65,54,26.0),5), ((2,24,36.497),5), ((24,65,15.033),4), ((62,14,4.472),6), ((34,56,2.828),6), ((34,62,7.0),5), ((1,18,6.325),7), ((18,73,1.0),7), ((22,25,1.414),7), ((18,25,5.099),6), ((54,69,12.0),8), ((11,26,3.162),8), ((19,11,4.472),8), ((11,54,11.705),7), ((1,62,75.0),9), ((62,14,4.472),9), ((40,75,2.236),9), ((62,75,4.123),8)]

ADD: [(18,59,2.236)]

DROP: [(18,73,1.0), (1,59,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37853 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 33 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37889 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.846

Lista tabu: [((41,12,9.055),1), ((12,65,7.28),1), ((27,78,3.0),1), ((22,25,1.414),2), ((25,53,0.0),2), ((18,2,6.083),2), ((18,25,5.099),1), ((66,38,7.28),3), ((38,30,3.606),3), ((64,6,3.162),3), ((6,71,6.708),3), ((30,6,9.22),2), ((1,41,38.471),4), ((41,12,9.055),4), ((45,27,1.0),4), ((27,78,3.0),4), ((41,45,10.0),3), ((4,76,33.121),5), ((76,48,11.18),5), ((66,38,7.28),5), ((76,66,5.831),4), ((1,8,47.508),6), ((8,77,3.606),6), ((38,30,3.606),6), ((8,38,14.866),5), ((44,22,2.236),7), ((22,25,1.414),7), ((1,73,7.28),7), ((73,22,4.123),6), ((73,18,1.0),8), ((18,2,6.083),8), ((25,53,0.0),8), ((53,1,9.899),8), ((2,53,2.236),7), ((1,59,8.544),9), ((22,25,1.414),9), ((59,25,4.123),8)]

ADD: [(59,73,1.414)]

DROP: [(1,59,8.544), (59,39,1.414), (73,18,1.0), (18,2,6.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37989 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 35 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 37992 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1271.193

Lista tabu: [((1,18,6.325),7), ((70,44,1.0),7), ((68,70,1.0),7), ((1,70,10.77),6), ((24,45,1.0),8), ((27,78,3.0),8), ((24,27,2.0),7), ((71,31,3.162),9), ((31,50,6.325),9), ((76,48,11.18),9), ((76,31,3.162),8)]

ADD: [(18,2,6.083)]

DROP: [(70,18,4.472), (18,39,3.0), (73,59,1.414), (59,2,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38001 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.48

Lista tabu: [((70,18,4.472),7), ((18,39,3.0),7), ((73,59,1.414),7), ((59,2,5.831),7), ((18,2,6.083),5), ((17,43,3.606),2), ((61,67,1.0),2), ((7,61,10.296),2), ((43,61,6.325),1), ((7,61,10.296),3), ((61,67,1.0),3), ((26,1,43.863),3), ((26,61,8.944),2), ((44,22,2.236),4), ((22,25,1.414),4), ((18,2,6.083),4), ((18,22,4.472),3), ((38,30,3.606),5), ((30,58,5.0),5), ((8,77,3.606),5), ((77,33,1.414),5), ((30,33,14.866),4), ((67,17,3.162),6), ((17,43,3.606),6), ((19,11,4.472),6), ((17,19,4.123),5), ((64,6,3.162),7), ((6,71,6.708),7), ((38,30,3.606),7), ((30,58,5.0),7), ((64,30,12.207),6), ((39,57,6.325),8), ((44,22,2.236),8), ((57,22,9.22),7), ((40,75,2.236),9), ((29,20,1.0),9), ((40,29,3.162),8)]

ADD: [(73,2,6.325)]

DROP: [(1,73,7.28), (18,2,6.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38013 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.604

Lista tabu: [((1,73,7.28),4), ((18,2,6.083),4), ((73,2,6.325),2), ((1,70,10.77),1), ((44,22,2.236),1), ((1,41,38.471),2), ((41,12,9.055),2), ((78,27,3.0),2), ((27,45,1.0),2), ((41,78,11.314),1), ((38,30,3.606),3), ((30,58,5.0),3), ((64,6,3.162),3), ((6,71,6.708),3), ((58,6,10.77),2), ((3,64,8.485),4), ((64,6,3.162),4), ((1,28,22.825),4), ((28,63,45.222),4), ((3,28,5.385),3), ((7,61,10.296),5), ((17,43,3.606),5), ((17,7,14.318),4), ((70,59,2.236),6), ((39,57,6.325),6), ((22,25,1.414),6), ((39,25,5.385),5), ((71,31,3.162),7), ((31,50,6.325),7), ((28,63,45.222),7), ((31,28,10.77),6), ((71,31,3.162),8), ((31,50,6.325),8), ((66,38,7.28),8), ((31,38,2.236),7), ((30,58,5.0),9), ((58,23,17.804),9), ((64,6,3.162),9), ((6,71,6.708),9), ((58,64,13.038),8)]

ADD: [(44,70,1.0)]

DROP: [(68,44,1.414), (70,59,2.236), (1,70,10.77)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38107 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1265.892

Lista tabu: [((73,18,1.0),1), ((18,1,6.325),1), ((44,22,2.236),1), ((76,48,11.18),2), ((48,1,23.022),2), ((64,6,3.162),2), ((6,48,8.0),1), ((14,34,3.606),3), ((60,5,8.246),3), ((34,5,7.071),2), ((73,18,1.0),4), ((18,1,6.325),4), ((53,1,9.899),4), ((18,53,5.099),3), ((51,40,3.162),5), ((75,29,1.0),5), ((75,51,3.606),4), ((8,77,3.606),6), ((74,32,5.099),6), ((74,8,7.071),5), ((39,57,6.325),7), ((70,44,1.0),7), ((68,70,1.0),7), ((70,39,2.236),6), ((33,74,3.606),8), ((74,32,5.099),8), ((47,46,8.246),8), ((46,52,5.831),8), ((32,46,12.042),7), ((58,23,17.804),9), ((23,72,0.0),9), ((46,52,5.831),9), ((52,1,44.654),9), ((23,46,9.434),8)]

ADD: [(2,22,3.606)]

DROP: [(2,73,6.325), (44,22,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38114 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1265.669

Lista tabu: [((33,74,3.606),1), ((74,32,5.099),1), ((47,46,8.246),1), ((46,52,5.831),1), ((58,23,17.804),2), ((23,72,0.0),2), ((46,52,5.831),2), ((52,1,44.654),2), ((23,46,9.434),1), ((2,73,6.325),9), ((44,22,2.236),9), ((2,22,3.606),7), ((28,63,45.222),4), ((38,30,3.606),4), ((30,28,16.125),3), ((1,62,75.0),5), ((62,14,4.472),5), ((51,40,3.162),5), ((40,62,2.828),4), ((66,38,7.28),6), ((3,64,8.485),6), ((66,64,3.0),5), ((59,39,1.414),7), ((68,70,1.0),7), ((68,59,3.162),6), ((36,60,6.325),8), ((60,5,8.246),8), ((40,75,2.236),8), ((75,29,1.0),8), ((36,75,15.811),7), ((76,48,11.18),9), ((48,1,23.022),9), ((38,30,3.606),9), ((48,30,16.155),8)]

ADD: [(73,70,3.606)]

DROP: [(68,70,1.0), (44,73,4.243)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38150 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1265.643

Lista tabu: [((3,64,8.485),1), ((50,1,27.295),1), ((19,11,4.472),2), ((11,26,3.162),2), ((17,43,3.606),2), ((11,43,9.487),1), ((64,6,3.162),3), ((31,50,6.325),3), ((50,6,3.0),2), ((24,2,36.497),4), ((2,22,3.606),4), ((44,68,1.414),4), ((68,2,7.211),3), ((62,14,4.472),5), ((36,60,6.325),5), ((62,36,16.031),4), ((24,2,36.497),6), ((22,25,1.414),6), ((70,44,1.0),6), ((70,2,6.403),5), ((54,69,12.0),7), ((69,19,13.601),7), ((17,43,3.606),7), ((43,1,41.231),7), ((19,43,7.071),6), ((1,66,28.302),8), ((66,38,7.28),8), ((31,50,6.325),8), ((50,1,27.295),8), ((38,50,8.062),7), ((73,70,3.606),9), ((70,44,1.0),9), ((57,39,6.325),9), ((39,59,1.414),9), ((39,44,3.162),8)]

ADD: [(24,78,1.0)]

DROP: [(78,27,3.0), (24,2,36.497)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38179 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1264.949

Lista tabu: [((41,12,9.055),1), ((65,54,26.0),1), ((24,45,1.0),1), ((30,58,5.0),2), ((58,23,17.804),2), ((8,77,3.606),2), ((77,33,1.414),2), ((30,77,15.524),1), ((33,74,3.606),3), ((32,21,25.02),3), ((32,33,8.062),2), ((1,18,6.325),4), ((44,68,1.414),4), ((70,44,1.0),4), ((1,44,11.18),3), ((37,15,12.0),5), ((42,1,77.201),5), ((37,42,14.0),4), ((74,32,5.099),6), ((30,58,5.0),6), ((74,58,16.401),5), ((56,36,7.071),7), ((60,5,8.246),7), ((5,36,12.806),6), ((18,73,1.0),8), ((73,70,3.606),8), ((25,53,0.0),8), ((53,1,9.899),8), ((70,53,4.243),7), ((58,23,17.804),9), ((23,72,0.0),9), ((46,52,5.831),9), ((52,1,44.654),9), ((23,46,9.434),8)]

ADD: [(59,73,1.414)]

DROP: [(73,70,3.606), (59,1,8.544), (39,59,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38279 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 36 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38293 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1265.441

Lista tabu: [((50,48,5.0),1), ((48,1,23.022),1), ((38,30,3.606),1), ((1,8,47.508),2), ((8,77,3.606),2), ((58,23,17.804),2), ((58,8,9.434),1), ((41,12,9.055),3), ((65,54,26.0),3), ((78,24,1.0),3), ((78,12,9.055),2), ((1,62,75.0),4), ((62,14,4.472),4), ((75,29,1.0),4), ((29,62,5.099),3), ((8,77,3.606),5), ((33,74,3.606),5), ((33,8,3.606),4), ((59,70,2.236),6), ((68,57,5.657),6), ((68,59,3.162),5), ((13,35,1.414),7), ((35,47,8.062),7), ((72,9,2.236),7), ((9,35,8.062),6), ((69,19,13.601),8), ((26,1,43.863),8), ((11,26,3.162),8), ((26,69,15.652),7), ((62,14,4.472),9), ((49,1,78.746),9), ((5,49,5.0),9), ((62,49,4.243),8)]

ADD: [(66,31,6.0)]

DROP: [(1,66,28.302), (66,38,7.28), (31,50,6.325), (50,48,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38393 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 37 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38410 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.336

Lista tabu: [((36,56,7.071),1), ((56,34,2.828),1), ((20,10,3.162),1), ((66,48,5.385),2), ((48,1,23.022),2), ((1,28,22.825),2), ((28,48,2.236),1), ((34,14,3.606),3), ((20,10,3.162),3), ((10,34,11.402),2), ((14,49,1.414),4), ((20,10,3.162),4), ((14,10,7.81),3), ((50,38,8.062),5), ((58,23,17.804),5), ((58,50,12.207),4), ((36,56,7.071),6), ((56,34,2.828),6), ((29,20,1.0),6), ((20,56,11.314),5), ((1,16,44.777),7), ((16,13,3.162),7), ((72,9,2.236),7), ((9,1,40.249),7), ((13,9,6.708),6), ((30,58,5.0),8), ((58,23,17.804),8), ((28,63,45.222),8), ((63,7,12.806),8), ((58,28,16.279),7), ((1,62,75.0),9), ((62,5,9.22),9), ((75,29,1.0),9), ((29,62,5.099),8)]

ADD: [(62,40,2.828)]

DROP: [(1,62,75.0), (62,5,9.22), (51,40,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38485 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.289

Lista tabu: [((41,12,9.055),1), ((65,54,26.0),1), ((45,27,1.0),1), ((60,36,6.325),2), ((34,14,3.606),2), ((36,14,12.369),1), ((46,52,5.831),3), ((16,13,3.162),3), ((1,16,44.777),3), ((16,46,6.708),2), ((77,33,1.414),4), ((33,74,3.606),4), ((58,23,17.804),4), ((58,33,12.806),3), ((75,29,1.0),5), ((20,10,3.162),5), ((75,20,2.0),4), ((2,22,3.606),6), ((25,53,0.0),6), ((18,73,1.0),6), ((73,25,5.0),5), ((5,60,8.246),7), ((60,36,6.325),7), ((1,51,74.33),7), ((51,62,1.414),7), ((5,51,9.22),6), ((5,60,8.246),8), ((36,56,7.071),8), ((5,36,12.806),7), ((59,70,2.236),9), ((44,68,1.414),9), ((59,44,2.828),8)]

ADD: [(71,66,9.055)]

DROP: [(6,71,6.708), (31,66,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 38490 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1266.171

Lista tabu: [((2,22,3.606),1), ((25,53,0.0),1), ((18,73,1.0),1), ((5,60,8.246),2), ((60,36,6.325),2), ((1,51,74.33),2), ((51,62,1.414),2), ((5,51,9.22),1), ((5,60,8.246),3), ((36,56,7.071),3), ((5,36,12.806),2), ((59,70,2.236),4), ((44,68,1.414),4), ((59,44,2.828),3), ((6,71,6.708),11), ((31,66,6.0),11), ((71,66,9.055),9), ((1,51,74.33),6), ((10,37,18.974),6), ((20,10,3.162),6), ((51,10,6.083),5), ((7,61,10.296),7), ((17,43,3.606),7), ((17,7,14.318),6), ((40,75,2.236),8), ((75,29,1.0),8), ((60,36,6.325),8), ((36,56,7.071),8), ((75,56,10.0),7), ((1,78,30.067),9), ((25,53,0.0),9), ((1,25,9.899),8)]

ADD: [(39,73,2.0)]

DROP: [(39,1,9.22), (73,59,1.414), (18,73,1.0)]

